instanceName;variantName;category;runMode;neighborhood;isBaseline;multiStartCount;maxIterations;timeLimitSeconds;initialRule;initialCmax;bestCmax;improvementPercent;runtimeSeconds;stopReason;iterations;generatedMoves;estimatedMoves;exactEvaluations;feasibleCandidates;infeasibleCandidates;tabuRejectedMoves;appliedMoves;improvements;restartEnabled;restartThreshold;restartPerturbationMoves;restarts;successfulRestarts;fallbackRestarts;restartSuccessRate;frequencyPenaltyEnabled;lowPenaltyRate;mediumPenaltyRate;highPenaltyRate;maxExactEvaluationsPerIteration;tabuMinTenureFactor;tabuMaxTenureFactor
TeamB_1;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3777;4,0884;90,0006;TimeLimitReached;1156;40081;40081;23108;23108;0;5586;1155;50;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3757;4,5962;90,0044;TimeLimitReached;1270;25074;25074;22257;22214;43;4638;1269;38;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3862;1,9299;90,0004;TimeLimitReached;1150;272908;272908;22986;22986;0;13106;1050;23;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3938;0,0000;90,1445;TimeLimitReached;180;205469;204405;3580;3580;0;2081;179;0;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Baseline_N3;Baseline;90s;AllPairSwapNeighborhood;true;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0010;TimeLimitReached;2241;67315;67315;42820;42392;428;9678;2240;28;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Restart_Off;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0011;TimeLimitReached;2250;67535;67535;42971;42541;430;9708;2249;28;false;0;0;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Restart_x10;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0006;TimeLimitReached;2255;67758;67758;43064;42634;430;9722;2254;28;true;14980;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Restart_x50;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0000;TimeLimitReached;2216;66397;66397;42322;41894;428;9576;2215;28;true;74900;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Restart_x100;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0004;TimeLimitReached;2242;67338;67338;42837;42409;428;9680;2241;28;true;149800;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Perturb_Weak;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0013;TimeLimitReached;2255;67758;67758;43063;42633;430;9722;2254;28;true;37450;29;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Perturb_Strong;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2982;2,6127;90,0010;TimeLimitReached;2255;67758;67758;43066;42636;430;9722;2254;28;true;37450;149;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Penalty_Off;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2940;3,9843;90,0008;TimeLimitReached;2313;68548;68548;43437;42957;480;11415;2312;45;true;37450;74;0;0;0;0,0000;false;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Penalty_Weak;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2960;3,3312;90,0081;TimeLimitReached;2336;70055;70055;44417;43809;608;10261;2335;38;true;37450;74;0;0;0;0,0000;true;0,0020;0,0050;0,0100;20;0,8000;1,2000
TeamB_2;Penalty_Strong;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2930;4,3109;90,0011;TimeLimitReached;2166;74247;74247;42248;41863;385;9654;2165;48;true;37450;74;0;0;0;0,0000;true;0,0100;0,0300;0,0500;20;0,8000;1,2000
TeamB_2;ExactEval_5;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;3033;0,9471;90,0004;TimeLimitReached;5185;185674;185674;25920;25741;179;16592;3235;7;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;5;0,8000;1,2000
TeamB_2;ExactEval_50;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2966;3,1352;90,0005;TimeLimitReached;1834;56109;56109;53524;51474;2050;9658;1833;37;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;50;0,8000;1,2000
TeamB_2;ExactEval_100;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2966;3,1352;90,0009;TimeLimitReached;1845;54116;54116;54018;51560;2458;9354;1844;37;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;100;0,8000;1,2000
TeamB_2;ExactEval_200;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2966;3,1352;90,0006;TimeLimitReached;1841;53980;53980;53963;51476;2487;9339;1840;37;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;200;0,8000;1,2000
TeamB_2;Tabu_Short;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2966;3,1352;90,0026;TimeLimitReached;2507;76937;76937;47779;46977;802;8726;2506;32;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;0,8000
TeamB_2;Tabu_Long;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2970;3,0046;90,0036;TimeLimitReached;2430;73619;73619;45878;45424;454;13378;2429;32;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;1,2000;2,0000
TeamB_2;Tabu_WideDynamic;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2995;2,1881;90,0007;TimeLimitReached;2358;69354;69354;44687;44125;562;12365;2357;23;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;2,0000
TeamB_2;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;2925;4,4742;90,0004;TimeLimitReached;2603;46796;46796;43156;42317;839;11025;2602;54;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;3019;1,4043;90,0008;TimeLimitReached;2843;42325;42325;41108;40240;868;11037;2842;11;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;3027;1,1430;90,0022;TimeLimitReached;2281;106838;106838;44366;44282;84;18113;2258;9;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_2;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;8000;90;SetupAwareLRPT;3062;3062;0,0000;90,1831;TimeLimitReached;244;238723;237778;4860;4860;0;3073;243;0;true;37450;74;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
